Source path,Class name,Checksum,Description,Responsibility,Pattern 1,Pattern 2,Pattern 3,Inference time (ms),Input tokens,Output tokens
exist-core/src/main/java/org/exist/xquery/ft/FTUnaryNot.java,org.exist.xquery.ft.FTUnaryNot,f8fe851b3955b4aef44e5e00a1d2b1935f30145958a7462732eb81ad7cf4ce63,"This class represents a logical NOT operation within an XQuery expression, primarily encapsulating and managing an operand expression that is subject to this negation.",Logical negation,Decorator,Composite,,548,649,96
exist-core/src/main/java/org/exist/xquery/ft/FTTimes.java,org.exist.xquery.ft.FTTimes,8f45b4733661ef736223a5d0e7217eb6aa7e747e26c7462ef64860afe14f0da8,This class represents an expression in a query language that specifies a range of occurrence counts for an event.,Occurrence Count,Abstract Syntax Tree,Visitor,,623,650,90
exist-core/src/main/java/org/exist/xquery/ft/FTSelection.java,org.exist.xquery.ft.FTSelection,b3c96f23a74ce8bb4600e626474ba5c22f33611df5254e3936e24af4834a2edd,"This class represents a full-text search selection in XQuery 3.0, which consists of a full-text OR expression optionally followed by one or more positional filters.",Full-text selection,Composite,Decorator,Expression Tree,561,878,123
exist-core/src/main/java/org/exist/xquery/ft/FTOrder.java,org.exist.xquery.ft.FTOrder,ad57c31b5246ea38d9671c6ac618475c8526bbe6a0bb55fb63038c7a87dba0f3,"This class represents the 'ordered' keyword in W3C XQFT 3.0, specifically handling positional filtering within Full-Text queries. It primarily serves to indicate that the results of a Full-Text expression should maintain their original order.",Positional filtering,Expression,Filter,,1586,558,119
exist-core/src/main/java/org/exist/xquery/ft/FTUnit.java,org.exist.xquery.ft.FTUnit,f9d6467d0ec699782028a596afa28c7fc00093d1c1542746999b35726420980a,"This enum represents units of text, specifically words, sentences, or paragraphs, and provides a way to convert string representations into these units.",Text Unit,,,,477,496,58
exist-core/src/main/java/org/exist/xquery/ft/FTWords.java,org.exist.xquery.ft.FTWords$AnyallMode,7a1293efd2330497f5c52a0aa89f69ecfe5185193c30d0c9f4873222383dfa0f,"This enum defines different modes for matching search queries against text, allowing for variations like matching any word, all words, or an exact phrase.",Search mode,,,,437,483,59
exist-core/src/main/java/org/exist/xquery/ft/FTWords.java,org.exist.xquery.ft.FTWords,d1430b3acfaac5028c6d207ef1071325c6c32924a91757e14d00d1454b291985,"This class represents a terminal node in an FT expression tree, designed to match specific words or phrases within a text, with options for how these matches are interpreted (e.g., any word, all words, or a specific phrase) and potentially combined with time-related conditions.",Text Matching,Composite,Expression Tree,Visitor,695,844,142
exist-core/src/main/java/org/exist/xquery/ft/FTAbstractExpr.java,org.exist.xquery.ft.FTAbstractExpr,b0b3d16bcc25e6dbbe1456e2008b78aef4f99a7bb6a12fc4fabc6cb0d73647d8,"This abstract class serves as a foundational element for full-text expression nodes within an expression tree. These nodes are designed for analysis and serialization as part of a larger query evaluation process, but they do not directly perform evaluation themselves, which is delegated to a separate component.",Expression Node,Abstract Base Class,Composite,,810,566,123
exist-core/src/main/java/org/exist/xquery/ft/FTRange.java,org.exist.xquery.ft.FTRange$RangeMode,8a78f7728333881e45e724f4b238c37e1d11229ce968f13ca8db72a0590873da,"This enum defines different modes for specifying a numerical range, such as an exact value, a minimum, a maximum, or a range between two values.",Range specification,,,,659,389,61
exist-core/src/main/java/org/exist/xquery/ft/FTRange.java,org.exist.xquery.ft.FTRange,937709dcf3ec2f1c7b90b2f296abea6fe249b7ba0c07151eb2166738687619be,"Represents a range expression in a full-text query, allowing for exact, minimum, maximum, or a range between two values.",Range Expression,Expression,Composite,,532,857,95
exist-core/src/main/java/org/exist/xquery/ft/FTOr.java,org.exist.xquery.ft.FTOr,8e73cc339fd3c161edc6131782ee3daef16087fa61a2aa6a87dec659bb115140,"This class represents an 'OR' logical operation within a query expression, allowing for the combination of multiple sub-expressions where if any of them evaluate to true, the entire expression is considered true.",Logical OR,Composite,Visitor,,789,717,107
exist-core/src/main/java/org/exist/xquery/ft/FTDistance.java,org.exist.xquery.ft.FTDistance,754fb7dc6db413ea4c7c3918cd88cbb1d544e63b8dc80158bb6e113f76c18fa7,"This class represents a distance filter in W3C XQFT 3.0, specifying a range and unit for positional filtering.",Positional Filter,Abstract Base Class,Value Object,,637,699,99
exist-core/src/main/java/org/exist/xquery/ft/FTMatchOptions.java,org.exist.xquery.ft.FTMatchOptions$CaseMode,f5cf0af72e49900f99fa8ca82d3041b8f4f517c317e5dee39f6ba1163f4a2fab,This enum defines different modes for case sensitivity in string comparisons.,Case sensitivity,,,,416,383,43
exist-core/src/main/java/org/exist/xquery/ft/FTMatchOptions.java,org.exist.xquery.ft.FTMatchOptions$DiacriticsMode,0ed3e198d33bcf54d0ae192e0443fd3c15f7ee1f65675510e690eb14936beb93,Defines a set of constants for controlling the sensitivity of diacritic matching during string comparisons.,Diacritic Sensitivity,,,,488,380,50
exist-core/src/main/java/org/exist/xquery/ft/FTMatchOptions.java,org.exist.xquery.ft.FTMatchOptions$ThesaurusID,89c4f568b9e65c5794ea411d9a90eca305142b6ffb72d3a30ae3c802e1086984,"This class represents an identifier for a thesaurus entry, including its Uniform Resource Identifier (URI), an optional relationship to other entries, and an optional range for the depth or level of the relationship.",Thesaurus reference,Value Object,Immutable,,639,529,110
exist-core/src/main/java/org/exist/xquery/ft/FTMatchOptions.java,org.exist.xquery.ft.FTMatchOptions,8d83770babfba25a8949d350ccf4dded56710f2d7cfc628d6faedc2fb6b92100,"This class collects and manages options for full-text search matching, allowing for customization of case sensitivity, diacritics, stemming, wildcards, language, and thesaurus/stop word usage, and can report conflicts among these settings.",Match Options,Builder,Value Object,Composite,1628,1280,134
exist-core/src/main/java/org/exist/xquery/ft/FTThesaurus.java,org.exist.xquery.ft.FTThesaurus$Synonym,adecc138b050df68ecd5412fb6ad7a9149f74f114d748b7c2046728b7634fa72,"Represents a single entry in a thesaurus, holding a term, its relationship to other terms, and a hierarchical list of related synonyms.",Thesaurus Entry,Composite,Value Object,,737,439,99
exist-core/src/main/java/org/exist/xquery/ft/FTThesaurus.java,org.exist.xquery.ft.FTThesaurus,52d0ae12b4db8117d95a746d9a138930cc631f34d6d0c9c5cf9eea4d10af458a,"This class provides functionality to load and query a thesaurus defined in XML according to the W3C XQFT 3.0 specification, allowing for term expansion based on relationships and depth.",Thesaurus management,Object,Builder,Flyweight,636,950,127
exist-core/src/main/java/org/exist/xquery/ft/FTContent.java,org.exist.xquery.ft.FTContent$ContentType,e357ebbb14506a2249bab218b54dda100a2c54b8ea537d285a527c60f425d406,"This enumerates the possible locations for inserting content, whether at the beginning, end, or encompassing the entire content.",Content Location,,,,511,383,54
exist-core/src/main/java/org/exist/xquery/ft/FTContent.java,org.exist.xquery.ft.FTContent,024d33c7558cc6c1041660ae9119916dcf318b5e0bf8f34cb6feaea792edf80e,"This class represents a positional filter for full-text content, specifying whether the match should occur at the start, at the end, or within the entire content.",Positional Filtering,Expression,Value Object,,663,652,102
exist-core/src/main/java/org/exist/xquery/ft/FTScope.java,org.exist.xquery.ft.FTScope$ScopeType,2b387e591146a209eb08a52ff1928aae95dc6216a76ba638ed8df84c4466f44b,This enum defines two distinct scopes: the same scope and a different scope.,Scope definition,,,,444,373,46
exist-core/src/main/java/org/exist/xquery/ft/FTScope.java,org.exist.xquery.ft.FTScope$BigUnit,583e9842e32bfeebc9a2df9e51bd5aa9049138cb4748b1e007dee228a8562b92,"This enum defines a set of enumerated constants representing different levels of text granularity, specifically a sentence or a paragraph.",Text Granularity,,,,585,377,54
exist-core/src/main/java/org/exist/xquery/ft/FTScope.java,org.exist.xquery.ft.FTScope,1378a58804bcc0bdfcb93404490467763aebb4da387558c5b79e36d8c047f206,"This class represents a positional scope filter for full-text search, specifying whether the search terms should appear within the same or different units (sentence or paragraph).",Scope Filtering,Expression Object,Value Object,,854,673,102
exist-core/src/main/java/org/exist/xquery/ft/FTPrimaryWithOptions.java,org.exist.xquery.ft.FTPrimaryWithOptions,07608f1694e722952207f0999784e064a3e8fca5b63f1eafd86c29b4eda1caac,"This class represents an XQuery Full-Text expression that includes a primary component, optional matching options, and an optional weight.",Full-text expression,Composite,Decorator,,1138,745,95
exist-core/src/main/java/org/exist/xquery/ft/FTAnd.java,org.exist.xquery.ft.FTAnd,a3a709a64db5a7d0b4227fdddf82bdf8a00d512978cad441ba7b307519068c42,"This class represents a sequence of full-text expressions that are combined using the 'ftand' operator, meaning all expressions must match for the overall expression to succeed.",Full-text AND,Composite,Chain of Responsibility,,2064,694,105
exist-core/src/main/java/org/exist/xquery/ft/FTWindow.java,org.exist.xquery.ft.FTWindow,0987e94df4b6da8e6e1b7abb780e8a447fe99bdd949b203d532a64908a51ef2d,"This class represents a window expression in FT3.0, which defines a positional filter based on a specified duration and unit.",Positional filter,Abstract Base Class,Builder,Expression Tree,672,676,114
exist-core/src/main/java/org/exist/xquery/ft/FTEvaluator.java,org.exist.xquery.ft.FTEvaluator$Match,39ef60cc167ccab65cff8f4e1a26fa98da6a61a5f320eacb3b22236213e70088,"Represents a single search result, encapsulating sets of token positions that were matched, excluded, and grouped for ordered searches.",Match result,Value Object,Immutable,,703,795,94
exist-core/src/main/java/org/exist/xquery/ft/FTEvaluator.java,org.exist.xquery.ft.FTEvaluator$AllMatches,779e85403281d19ecb9356a2b73b24a2af75861ac745863afced79a8aebd68c1,"This class aggregates a collection of all identified matches, providing methods to add new matches and check for their existence.",Match Aggregation,Collection,,,833,507,74
exist-core/src/main/java/org/exist/xquery/ft/FTEvaluator.java,org.exist.xquery.ft.FTEvaluator,cf5d786385d987d1433b77f2dbaaaea37c08d07230dfd7a28175f305ffe4b081,"This class provides an in-memory evaluation engine for W3C XPath Full-Text (XQFT) 3.0 expressions, processing text and applying various search and filtering criteria to return matched token positions.",Full-text evaluation,Interpreter,Visitor,Strategy,814,6260,130
exist-core/src/main/java/org/exist/xquery/ft/FTMildNot.java,org.exist.xquery.ft.FTMildNot,711f2db67ae3fc3286aed3d23873a4c565fb580c83ee4faa79ac17478fbb5b2f,"This class represents a 'not in' expression in XQuery 3.0, used to check if a sequence of items is absent from a larger set. It manages a collection of expressions that define the items to be excluded and the set against which they are compared.",Expression processing,Composite,Visitor,,637,806,122
